12/24/2020 6:57:05 PM---Messages--:****************************: ################NEW CONNECTION###############***********************
12/24/2020 6:57:05 PM---Messages--:Connected With   : Database :- TVI_PilotCompany
12/24/2020 6:57:39 PM---Messages--:-#####--Claim ID:- 43493: -------#####--Success Factor ID:- 1153--------
12/24/2020 6:57:39 PM---Messages--:-#####--Claim ID:- 43507: -------#####--Success Factor ID:- 1153--------
12/24/2020 6:57:39 PM---Messages--:-#####--Claim ID:- 42948: -------#####--Success Factor ID:- 1773--------
12/24/2020 6:57:39 PM---Messages--:-#####--Claim ID:- 42952: -------#####--Success Factor ID:- 1773--------
12/24/2020 6:57:40 PM---Messages--:-#####--Claim ID:- 42954: -------#####--Success Factor ID:- 1773--------
12/24/2020 6:57:40 PM---Messages--:-#####--Claim ID:- 43179: -------#####--Success Factor ID:- 1773--------
12/24/2020 6:57:40 PM---Messages--:-#####--Claim ID:- 43279: -------#####--Success Factor ID:- 1728--------
12/24/2020 6:57:40 PM---Messages--:-#####--Claim ID:- 42871: -------#####--Success Factor ID:- 1728--------
12/24/2020 6:57:40 PM---Messages--:-#####--Claim ID:- 43450: -------#####--Success Factor ID:- 1847--------
12/24/2020 6:57:40 PM---Messages--:-#####--Claim ID:- 43484: -------#####--Success Factor ID:- 1664--------
12/24/2020 6:57:40 PM---Messages--:-#####--Claim ID:- 43487: -------#####--Success Factor ID:- 1664--------
12/24/2020 6:57:40 PM---Messages--:-#####--Claim ID:- 43482: -------#####--Success Factor ID:- 1664--------
12/24/2020 6:57:40 PM---Messages--:-#####--Claim ID:- 43610: -------#####--Success Factor ID:- 986--------
12/24/2020 6:57:40 PM---Messages--:-#####--Claim ID:- 43660: -------#####--Success Factor ID:- 1567--------
12/24/2020 6:57:40 PM---Messages--:-#####--Claim ID:- 43662: -------#####--Success Factor ID:- 1567--------
12/24/2020 6:57:40 PM---Messages--:-#####--Claim ID:- 43697: -------#####--Success Factor ID:- 1799--------
12/24/2020 6:57:40 PM---Messages--:-#####--Claim ID:- 43569: -------#####--Success Factor ID:- 1519--------
12/24/2020 6:57:40 PM---Messages--:-#####--Claim ID:- 43382: -------#####--Success Factor ID:- 1425--------
12/24/2020 6:57:40 PM---Messages--:-#####--Claim ID:- 43383: -------#####--Success Factor ID:- 1425--------
12/24/2020 6:57:40 PM---Messages--:-#####--Claim ID:- 43384: -------#####--Success Factor ID:- 1425--------
12/24/2020 6:57:41 PM---Messages--:-#####--Claim ID:- 42502: -------#####--Success Factor ID:- 1842--------
12/24/2020 6:57:41 PM---Messages--:-#####--Claim ID:- 42807: -------#####--Success Factor ID:- TF20--------
12/24/2020 6:57:41 PM---Messages--:-#####--Claim ID:- 42809: -------#####--Success Factor ID:- TF20--------
12/24/2020 6:57:41 PM---Messages--:-#####--Claim ID:- 42174: -------#####--Success Factor ID:- TF20--------
12/24/2020 6:57:41 PM---Messages--:-#####--Claim ID:- 42811: -------#####--Success Factor ID:- TF20--------
12/24/2020 6:57:41 PM---Messages--:-#####--Claim ID:- 42813: -------#####--Success Factor ID:- TF20--------
12/24/2020 6:57:41 PM---Messages--:-#####--Claim ID:- 41887: -------#####--Success Factor ID:- AGIL059--------
12/24/2020 6:57:41 PM---Messages--:-#####--Claim ID:- 41889: -------#####--Success Factor ID:- AGIL059--------
12/24/2020 6:57:41 PM---Messages--:-#####--Claim ID:- 42583: -------#####--Success Factor ID:- DT146--------
12/24/2020 6:57:41 PM---Messages--:-#####--Claim ID:- 42151: -------#####--Success Factor ID:- DT146--------
12/24/2020 6:57:41 PM---Messages--:-#####--Claim ID:- 42581: -------#####--Success Factor ID:- DT146--------
12/24/2020 6:57:41 PM---Messages--:-#####--Claim ID:- 42579: -------#####--Success Factor ID:- DT146--------
12/24/2020 6:57:41 PM---Messages--:-#####--Claim ID:- 42914: -------#####--Success Factor ID:- SRMT344--------
12/24/2020 6:57:41 PM---Messages--:-#####--Claim ID:- 42916: -------#####--Success Factor ID:- SRMT344--------
12/24/2020 6:57:41 PM---Messages--:-#####--Claim ID:- 42912: -------#####--Success Factor ID:- SRMT344--------
12/24/2020 6:57:41 PM---Messages--:-#####--Claim ID:- 43255: -------#####--Success Factor ID:- SRMT349--------
12/24/2020 6:57:41 PM---Messages--:-#####--Claim ID:- 43505: -------#####--Success Factor ID:- 32--------
12/24/2020 6:57:42 PM---Messages--:-#####--Claim ID:- 42975: -------#####--Success Factor ID:- 1596--------
12/24/2020 6:57:42 PM---Messages--:-#####--Claim ID:- 42601: -------#####--Success Factor ID:- 1182--------
12/24/2020 6:57:42 PM---Messages--:-#####--Claim ID:- 43678: -------#####--Success Factor ID:- 1569--------
12/24/2020 6:57:42 PM---Messages--:-#####--Claim ID:- 42642: -------#####--Success Factor ID:- 1830--------
12/24/2020 6:57:42 PM---Messages--:-#####--Claim ID:- 43615: -------#####--Success Factor ID:- 1586--------
12/24/2020 6:57:42 PM---Messages--:-#####--Claim ID:- 42753: -------#####--Success Factor ID:- 1586--------
12/24/2020 6:57:42 PM---Messages--:-#####--Claim ID:- 43497: -------#####--Success Factor ID:- 405--------
12/24/2020 6:57:42 PM---Messages--:-#####--Claim ID:- 43316: -------#####--Success Factor ID:- 1763--------
12/24/2020 6:57:42 PM---Messages--:-#####--Claim ID:- 43343: -------#####--Success Factor ID:- 1763--------
12/24/2020 6:57:42 PM---Messages--:-#####--Claim ID:- 43127: -------#####--Success Factor ID:- 1691--------
12/24/2020 6:57:42 PM---Messages--:-#####--Claim ID:- 43491: -------#####--Success Factor ID:- 38--------
12/24/2020 6:57:43 PM---Messages--:-#####--Claim ID:- 43517: -------#####--Success Factor ID:- 1834--------
12/24/2020 6:57:43 PM---Messages--:-#####--Claim ID:- 43297: -------#####--Success Factor ID:- 1786--------
12/24/2020 6:57:43 PM---Messages--:-#####--Claim ID:- 43098: -------#####--Success Factor ID:- 1843--------
12/24/2020 6:57:43 PM---Messages--:-#####--Claim ID:- 43125: -------#####--Success Factor ID:- 1457--------
12/24/2020 6:57:43 PM---Messages--:-#####--Claim ID:- 43658: -------#####--Success Factor ID:- 1375--------
12/24/2020 6:57:43 PM---Messages--:-#####--Claim ID:- 43664: -------#####--Success Factor ID:- 1489--------
12/24/2020 6:57:43 PM---Messages--:-#####--Claim ID:- 42636: -------#####--Success Factor ID:- 1652--------
12/24/2020 6:57:43 PM---Messages--:-#####--Claim ID:- 42906: -------#####--Success Factor ID:- 1836--------
12/24/2020 6:57:43 PM---Messages--:-#####--Claim ID:- 42745: -------#####--Success Factor ID:- 1410--------
12/24/2020 6:57:43 PM---Messages--:-#####--Claim ID:- 43519: -------#####--Success Factor ID:- 1772--------
12/24/2020 6:57:44 PM---Messages--:-#####--Claim ID:- 43529: -------#####--Success Factor ID:- 1195--------
12/24/2020 6:57:44 PM---Messages--:-#####--Claim ID:- 43503: -------#####--Success Factor ID:- 1719--------
12/24/2020 6:57:44 PM---Messages--:Adding Success Factor: -------
12/24/2020 6:57:52 PM---Messages--:ExecuteDataSet: The conversion of a varchar data type to a datetime data type resulted in an out-of-range value.
The statement has been terminated.
12/24/2020 6:57:52 PM---Messages--:Success Factor is added successfully: -------------------
12/24/2020 7:05:05 PM---Messages--:****************************: ################NEW CONNECTION###############***********************
12/24/2020 7:05:05 PM---Messages--:Connected With   : Database :- TVI_PilotCompany
12/24/2020 7:05:13 PM---Messages--:-#####--Claim ID:- 43304: -------#####--Success Factor ID:- AGIL072--------
12/24/2020 7:05:13 PM---Messages--:-#####--Claim ID:- 43512: -------#####--Success Factor ID:- AGIL072--------
12/24/2020 7:05:13 PM---Messages--:-#####--Claim ID:- 43509: -------#####--Success Factor ID:- AGIL072--------
12/24/2020 7:05:13 PM---Messages--:-#####--Claim ID:- 43752: -------#####--Success Factor ID:- DT150--------
12/24/2020 7:05:13 PM---Messages--:-#####--Claim ID:- 43744: -------#####--Success Factor ID:- DT150--------
12/24/2020 7:05:13 PM---Messages--:-#####--Claim ID:- 43748: -------#####--Success Factor ID:- DT150--------
12/24/2020 7:05:13 PM---Messages--:-#####--Claim ID:- 43731: -------#####--Success Factor ID:- SRMT328--------
12/24/2020 7:05:13 PM---Messages--:-#####--Claim ID:- 43703: -------#####--Success Factor ID:- DT125--------
12/24/2020 7:05:13 PM---Messages--:-#####--Claim ID:- 43701: -------#####--Success Factor ID:- DT125--------
12/24/2020 7:05:13 PM---Messages--:-#####--Claim ID:- 43699: -------#####--Success Factor ID:- DT125--------
12/24/2020 7:05:13 PM---Messages--:-#####--Claim ID:- 43581: -------#####--Success Factor ID:- 1272--------
12/24/2020 7:05:13 PM---Messages--:-#####--Claim ID:- 43583: -------#####--Success Factor ID:- 1272--------
12/24/2020 7:05:13 PM---Messages--:-#####--Claim ID:- 43575: -------#####--Success Factor ID:- 498--------
12/24/2020 7:05:14 PM---Messages--:-#####--Claim ID:- 43573: -------#####--Success Factor ID:- 498--------
12/24/2020 7:05:14 PM---Messages--:-#####--Claim ID:- 43359: -------#####--Success Factor ID:- 1227--------
12/24/2020 7:05:14 PM---Messages--:-#####--Claim ID:- 43053: -------#####--Success Factor ID:- 1655--------
12/24/2020 7:05:14 PM---Messages--:-#####--Claim ID:- 43049: -------#####--Success Factor ID:- 1655--------
12/24/2020 7:05:14 PM---Messages--:-#####--Claim ID:- 43051: -------#####--Success Factor ID:- 1655--------
12/24/2020 7:05:14 PM---Messages--:-#####--Claim ID:- 43551: -------#####--Success Factor ID:- 1778--------
12/24/2020 7:05:14 PM---Messages--:-#####--Claim ID:- 43556: -------#####--Success Factor ID:- 1778--------
12/24/2020 7:05:14 PM---Messages--:-#####--Claim ID:- 43557: -------#####--Success Factor ID:- 1778--------
12/24/2020 7:05:14 PM---Messages--:-#####--Claim ID:- 43558: -------#####--Success Factor ID:- 1778--------
12/24/2020 7:05:14 PM---Messages--:-#####--Claim ID:- 43559: -------#####--Success Factor ID:- 1778--------
12/24/2020 7:05:14 PM---Messages--:-#####--Claim ID:- 43567: -------#####--Success Factor ID:- 1778--------
12/24/2020 7:05:14 PM---Messages--:-#####--Claim ID:- 43566: -------#####--Success Factor ID:- 1778--------
12/24/2020 7:05:14 PM---Messages--:-#####--Claim ID:- 43565: -------#####--Success Factor ID:- 1778--------
12/24/2020 7:05:14 PM---Messages--:-#####--Claim ID:- 43564: -------#####--Success Factor ID:- 1778--------
12/24/2020 7:05:14 PM---Messages--:-#####--Claim ID:- 43547: -------#####--Success Factor ID:- 1046--------
12/24/2020 7:05:14 PM---Messages--:-#####--Claim ID:- 43548: -------#####--Success Factor ID:- 1046--------
12/24/2020 7:05:14 PM---Messages--:-#####--Claim ID:- 43542: -------#####--Success Factor ID:- 1046--------
12/24/2020 7:05:14 PM---Messages--:-#####--Claim ID:- 43489: -------#####--Success Factor ID:- 1046--------
12/24/2020 7:05:14 PM---Messages--:-#####--Claim ID:- 43371: -------#####--Success Factor ID:- 1827--------
12/24/2020 7:05:15 PM---Messages--:-#####--Claim ID:- 43495: -------#####--Success Factor ID:- 1153--------
12/24/2020 7:05:15 PM---Messages--:-#####--Claim ID:- 43493: -------#####--Success Factor ID:- 1153--------
12/24/2020 7:05:15 PM---Messages--:-#####--Claim ID:- 43507: -------#####--Success Factor ID:- 1153--------
12/24/2020 7:05:15 PM---Messages--:-#####--Claim ID:- 42948: -------#####--Success Factor ID:- 1773--------
12/24/2020 7:05:15 PM---Messages--:-#####--Claim ID:- 42952: -------#####--Success Factor ID:- 1773--------
12/24/2020 7:05:15 PM---Messages--:-#####--Claim ID:- 42954: -------#####--Success Factor ID:- 1773--------
12/24/2020 7:05:15 PM---Messages--:-#####--Claim ID:- 43179: -------#####--Success Factor ID:- 1773--------
12/24/2020 7:05:15 PM---Messages--:-#####--Claim ID:- 43279: -------#####--Success Factor ID:- 1728--------
12/24/2020 7:05:15 PM---Messages--:-#####--Claim ID:- 42871: -------#####--Success Factor ID:- 1728--------
12/24/2020 7:05:15 PM---Messages--:-#####--Claim ID:- 43450: -------#####--Success Factor ID:- 1847--------
12/24/2020 7:05:15 PM---Messages--:-#####--Claim ID:- 43484: -------#####--Success Factor ID:- 1664--------
12/24/2020 7:05:15 PM---Messages--:-#####--Claim ID:- 43487: -------#####--Success Factor ID:- 1664--------
12/24/2020 7:05:15 PM---Messages--:-#####--Claim ID:- 43482: -------#####--Success Factor ID:- 1664--------
12/24/2020 7:05:15 PM---Messages--:-#####--Claim ID:- 43610: -------#####--Success Factor ID:- 986--------
12/24/2020 7:05:15 PM---Messages--:-#####--Claim ID:- 43660: -------#####--Success Factor ID:- 1567--------
12/24/2020 7:05:15 PM---Messages--:-#####--Claim ID:- 43662: -------#####--Success Factor ID:- 1567--------
12/24/2020 7:05:16 PM---Messages--:-#####--Claim ID:- 43697: -------#####--Success Factor ID:- 1799--------
12/24/2020 7:05:16 PM---Messages--:-#####--Claim ID:- 43569: -------#####--Success Factor ID:- 1519--------
12/24/2020 7:05:16 PM---Messages--:-#####--Claim ID:- 43382: -------#####--Success Factor ID:- 1425--------
12/24/2020 7:05:16 PM---Messages--:-#####--Claim ID:- 43383: -------#####--Success Factor ID:- 1425--------
12/24/2020 7:05:16 PM---Messages--:-#####--Claim ID:- 43384: -------#####--Success Factor ID:- 1425--------
12/24/2020 7:05:16 PM---Messages--:-#####--Claim ID:- 42502: -------#####--Success Factor ID:- 1842--------
12/24/2020 7:05:16 PM---Messages--:-#####--Claim ID:- 42807: -------#####--Success Factor ID:- TF20--------
12/24/2020 7:05:16 PM---Messages--:-#####--Claim ID:- 42809: -------#####--Success Factor ID:- TF20--------
12/24/2020 7:05:16 PM---Messages--:-#####--Claim ID:- 42174: -------#####--Success Factor ID:- TF20--------
12/24/2020 7:05:16 PM---Messages--:-#####--Claim ID:- 42811: -------#####--Success Factor ID:- TF20--------
12/24/2020 7:05:16 PM---Messages--:-#####--Claim ID:- 42813: -------#####--Success Factor ID:- TF20--------
12/24/2020 7:05:16 PM---Messages--:-#####--Claim ID:- 41887: -------#####--Success Factor ID:- AGIL059--------
12/24/2020 7:05:16 PM---Messages--:-#####--Claim ID:- 41889: -------#####--Success Factor ID:- AGIL059--------
12/24/2020 7:05:16 PM---Messages--:-#####--Claim ID:- 42583: -------#####--Success Factor ID:- DT146--------
12/24/2020 7:05:16 PM---Messages--:-#####--Claim ID:- 42151: -------#####--Success Factor ID:- DT146--------
12/24/2020 7:05:16 PM---Messages--:-#####--Claim ID:- 42581: -------#####--Success Factor ID:- DT146--------
12/24/2020 7:05:16 PM---Messages--:-#####--Claim ID:- 42579: -------#####--Success Factor ID:- DT146--------
12/24/2020 7:05:17 PM---Messages--:-#####--Claim ID:- 42914: -------#####--Success Factor ID:- SRMT344--------
12/24/2020 7:05:17 PM---Messages--:-#####--Claim ID:- 42916: -------#####--Success Factor ID:- SRMT344--------
12/24/2020 7:05:17 PM---Messages--:-#####--Claim ID:- 42912: -------#####--Success Factor ID:- SRMT344--------
12/24/2020 7:05:17 PM---Messages--:-#####--Claim ID:- 43255: -------#####--Success Factor ID:- SRMT349--------
12/24/2020 7:05:17 PM---Messages--:-#####--Claim ID:- 43505: -------#####--Success Factor ID:- 32--------
12/24/2020 7:05:17 PM---Messages--:-#####--Claim ID:- 42975: -------#####--Success Factor ID:- 1596--------
12/24/2020 7:05:17 PM---Messages--:-#####--Claim ID:- 42601: -------#####--Success Factor ID:- 1182--------
12/24/2020 7:05:17 PM---Messages--:-#####--Claim ID:- 43678: -------#####--Success Factor ID:- 1569--------
12/24/2020 7:05:17 PM---Messages--:-#####--Claim ID:- 42642: -------#####--Success Factor ID:- 1830--------
12/24/2020 7:05:17 PM---Messages--:-#####--Claim ID:- 43615: -------#####--Success Factor ID:- 1586--------
12/24/2020 7:05:17 PM---Messages--:-#####--Claim ID:- 42753: -------#####--Success Factor ID:- 1586--------
12/24/2020 7:05:17 PM---Messages--:-#####--Claim ID:- 43497: -------#####--Success Factor ID:- 405--------
12/24/2020 7:05:17 PM---Messages--:-#####--Claim ID:- 43316: -------#####--Success Factor ID:- 1763--------
12/24/2020 7:05:18 PM---Messages--:-#####--Claim ID:- 43343: -------#####--Success Factor ID:- 1763--------
12/24/2020 7:05:18 PM---Messages--:-#####--Claim ID:- 43127: -------#####--Success Factor ID:- 1691--------
12/24/2020 7:05:18 PM---Messages--:-#####--Claim ID:- 43491: -------#####--Success Factor ID:- 38--------
12/24/2020 7:05:18 PM---Messages--:-#####--Claim ID:- 43517: -------#####--Success Factor ID:- 1834--------
12/24/2020 7:05:18 PM---Messages--:-#####--Claim ID:- 43297: -------#####--Success Factor ID:- 1786--------
12/24/2020 7:05:18 PM---Messages--:-#####--Claim ID:- 43098: -------#####--Success Factor ID:- 1843--------
12/24/2020 7:05:18 PM---Messages--:-#####--Claim ID:- 43125: -------#####--Success Factor ID:- 1457--------
12/24/2020 7:05:18 PM---Messages--:-#####--Claim ID:- 43658: -------#####--Success Factor ID:- 1375--------
12/24/2020 7:05:18 PM---Messages--:-#####--Claim ID:- 43664: -------#####--Success Factor ID:- 1489--------
12/24/2020 7:05:18 PM---Messages--:-#####--Claim ID:- 42636: -------#####--Success Factor ID:- 1652--------
12/24/2020 7:05:18 PM---Messages--:-#####--Claim ID:- 42906: -------#####--Success Factor ID:- 1836--------
12/24/2020 7:05:19 PM---Messages--:-#####--Claim ID:- 42745: -------#####--Success Factor ID:- 1410--------
12/24/2020 7:05:19 PM---Messages--:-#####--Claim ID:- 43519: -------#####--Success Factor ID:- 1772--------
12/24/2020 7:05:19 PM---Messages--:-#####--Claim ID:- 43529: -------#####--Success Factor ID:- 1195--------
12/24/2020 7:05:19 PM---Messages--:-#####--Claim ID:- 43503: -------#####--Success Factor ID:- 1719--------
12/24/2020 7:05:19 PM---Messages--:Adding Success Factor: -------
12/24/2020 7:05:24 PM---Messages--:Success Factor is added successfully: -------------------
