3/25/2021 2:51:17 PM---Messages--:****************************: ################NEW CONNECTION###############***********************
3/25/2021 2:51:18 PM---Messages--:Connected With   : Database :- TVI_PilotCompany
3/25/2021 2:53:14 PM---Messages--:-#####--Claim ID:- 49847: -------#####--Success Factor ID:- 1878--------
3/25/2021 2:53:14 PM---Messages--:-#####--Claim ID:- 49846: -------#####--Success Factor ID:- 1878--------
3/25/2021 2:53:14 PM---Messages--:-#####--Claim ID:- 49845: -------#####--Success Factor ID:- 1878--------
3/25/2021 2:53:14 PM---Messages--:-#####--Claim ID:- 49844: -------#####--Success Factor ID:- 1878--------
3/25/2021 2:53:14 PM---Messages--:-#####--Claim ID:- 49843: -------#####--Success Factor ID:- 1878--------
3/25/2021 2:53:14 PM---Messages--:-#####--Claim ID:- 49842: -------#####--Success Factor ID:- 1878--------
3/25/2021 2:53:14 PM---Messages--:-#####--Claim ID:- 49841: -------#####--Success Factor ID:- 1878--------
3/25/2021 2:53:14 PM---Messages--:-#####--Claim ID:- 49840: -------#####--Success Factor ID:- 1878--------
3/25/2021 2:53:14 PM---Messages--:-#####--Claim ID:- 49839: -------#####--Success Factor ID:- 1878--------
3/25/2021 2:53:14 PM---Messages--:-#####--Claim ID:- 49838: -------#####--Success Factor ID:- 1878--------
3/25/2021 2:53:14 PM---Messages--:-#####--Claim ID:- 49837: -------#####--Success Factor ID:- 1878--------
3/25/2021 2:53:14 PM---Messages--:-#####--Claim ID:- 49388: -------#####--Success Factor ID:- 1566--------
3/25/2021 2:53:15 PM---Messages--:-#####--Claim ID:- 49678: -------#####--Success Factor ID:- 1322--------
3/25/2021 2:53:15 PM---Messages--:-#####--Claim ID:- 49338: -------#####--Success Factor ID:- 1697--------
3/25/2021 2:53:15 PM---Messages--:-#####--Claim ID:- 49271: -------#####--Success Factor ID:- 688--------
3/25/2021 2:53:15 PM---Messages--:-#####--Claim ID:- 49529: -------#####--Success Factor ID:- 466--------
3/25/2021 2:53:15 PM---Messages--:-#####--Claim ID:- 49531: -------#####--Success Factor ID:- 466--------
3/25/2021 2:53:15 PM---Messages--:-#####--Claim ID:- 49346: -------#####--Success Factor ID:- 1416--------
3/25/2021 2:53:15 PM---Messages--:-#####--Claim ID:- 49171: -------#####--Success Factor ID:- 1416--------
3/25/2021 2:53:15 PM---Messages--:-#####--Claim ID:- 49177: -------#####--Success Factor ID:- 1416--------
3/25/2021 2:53:15 PM---Messages--:-#####--Claim ID:- 49154: -------#####--Success Factor ID:- 1374--------
3/25/2021 2:53:16 PM---Messages--:-#####--Claim ID:- 48269: -------#####--Success Factor ID:- 1211--------
3/25/2021 2:53:16 PM---Messages--:-#####--Claim ID:- 49594: -------#####--Success Factor ID:- 521--------
3/25/2021 2:53:16 PM---Messages--:-#####--Claim ID:- 49541: -------#####--Success Factor ID:- 1228--------
3/25/2021 2:53:16 PM---Messages--:-#####--Claim ID:- 49403: -------#####--Success Factor ID:- 1257--------
3/25/2021 2:53:16 PM---Messages--:-#####--Claim ID:- 48496: -------#####--Success Factor ID:- 1705--------
3/25/2021 2:53:16 PM---Messages--:-#####--Claim ID:- 49127: -------#####--Success Factor ID:- 1724--------
3/25/2021 2:53:16 PM---Messages--:-#####--Claim ID:- 49160: -------#####--Success Factor ID:- 1696--------
3/25/2021 2:53:16 PM---Messages--:-#####--Claim ID:- 49239: -------#####--Success Factor ID:- 1358--------
3/25/2021 2:53:17 PM---Messages--:-#####--Claim ID:- 50011: -------#####--Success Factor ID:- 1200--------
3/25/2021 2:53:17 PM---Messages--:Adding Success Factor: -------
3/25/2021 2:55:10 PM---Messages--:ExecuteDataSet: Incorrect syntax near 's'.
Unclosed quotation mark after the character string ')'.
3/25/2021 2:55:10 PM---Messages--:Success Factor is added successfully: -------------------
3/25/2021 3:20:32 PM---Messages--:****************************: ################NEW CONNECTION###############***********************
3/25/2021 3:20:32 PM---Messages--:Connected With   : Database :- TVI_PilotCompany
3/25/2021 3:20:44 PM---Messages--:-#####--Claim ID:- 49146: -------#####--Success Factor ID:- 1502--------
3/25/2021 3:20:44 PM---Messages--:-#####--Claim ID:- 49129: -------#####--Success Factor ID:- 1502--------
3/25/2021 3:20:44 PM---Messages--:-#####--Claim ID:- 49144: -------#####--Success Factor ID:- 1502--------
3/25/2021 3:20:44 PM---Messages--:-#####--Claim ID:- 49148: -------#####--Success Factor ID:- 1502--------
3/25/2021 3:20:44 PM---Messages--:-#####--Claim ID:- 48953: -------#####--Success Factor ID:- 1229--------
3/25/2021 3:20:44 PM---Messages--:-#####--Claim ID:- 48951: -------#####--Success Factor ID:- 1229--------
3/25/2021 3:20:44 PM---Messages--:-#####--Claim ID:- 49654: -------#####--Success Factor ID:- 1534--------
3/25/2021 3:20:44 PM---Messages--:-#####--Claim ID:- 49650: -------#####--Success Factor ID:- 1534--------
3/25/2021 3:20:44 PM---Messages--:-#####--Claim ID:- 48791: -------#####--Success Factor ID:- 1227--------
3/25/2021 3:20:44 PM---Messages--:-#####--Claim ID:- 48787: -------#####--Success Factor ID:- 1227--------
3/25/2021 3:20:44 PM---Messages--:-#####--Claim ID:- 48789: -------#####--Success Factor ID:- 1227--------
3/25/2021 3:20:44 PM---Messages--:-#####--Claim ID:- 49187: -------#####--Success Factor ID:- 1227--------
3/25/2021 3:20:45 PM---Messages--:-#####--Claim ID:- 49740: -------#####--Success Factor ID:- 1664--------
3/25/2021 3:20:45 PM---Messages--:-#####--Claim ID:- 49735: -------#####--Success Factor ID:- 1664--------
3/25/2021 3:20:45 PM---Messages--:-#####--Claim ID:- 49723: -------#####--Success Factor ID:- 1664--------
3/25/2021 3:20:45 PM---Messages--:-#####--Claim ID:- 49726: -------#####--Success Factor ID:- 1664--------
3/25/2021 3:20:45 PM---Messages--:-#####--Claim ID:- 49729: -------#####--Success Factor ID:- 1664--------
3/25/2021 3:20:45 PM---Messages--:-#####--Claim ID:- 49731: -------#####--Success Factor ID:- 1664--------
3/25/2021 3:20:45 PM---Messages--:-#####--Claim ID:- 49214: -------#####--Success Factor ID:- 1860--------
3/25/2021 3:20:45 PM---Messages--:-#####--Claim ID:- 49207: -------#####--Success Factor ID:- 1860--------
3/25/2021 3:20:45 PM---Messages--:-#####--Claim ID:- 49210: -------#####--Success Factor ID:- 1860--------
3/25/2021 3:20:45 PM---Messages--:-#####--Claim ID:- 49813: -------#####--Success Factor ID:- 1860--------
3/25/2021 3:20:46 PM---Messages--:-#####--Claim ID:- 49763: -------#####--Success Factor ID:- 460--------
3/25/2021 3:20:46 PM---Messages--:-#####--Claim ID:- 48815: -------#####--Success Factor ID:- 1839--------
3/25/2021 3:20:47 PM---Messages--:-#####--Claim ID:- 48813: -------#####--Success Factor ID:- 1839--------
3/25/2021 3:20:47 PM---Messages--:-#####--Claim ID:- 49302: -------#####--Success Factor ID:- 884--------
3/25/2021 3:20:47 PM---Messages--:-#####--Claim ID:- 49303: -------#####--Success Factor ID:- 884--------
3/25/2021 3:20:50 PM---Messages--:-#####--Claim ID:- 49305: -------#####--Success Factor ID:- 884--------
3/25/2021 3:20:50 PM---Messages--:-#####--Claim ID:- 49605: -------#####--Success Factor ID:- 814--------
3/25/2021 3:20:50 PM---Messages--:-#####--Claim ID:- 49606: -------#####--Success Factor ID:- 814--------
3/25/2021 3:20:50 PM---Messages--:-#####--Claim ID:- 49608: -------#####--Success Factor ID:- 814--------
3/25/2021 3:20:51 PM---Messages--:-#####--Claim ID:- 48935: -------#####--Success Factor ID:- 1240--------
3/25/2021 3:20:51 PM---Messages--:-#####--Claim ID:- 48927: -------#####--Success Factor ID:- 1240--------
3/25/2021 3:20:51 PM---Messages--:-#####--Claim ID:- 49451: -------#####--Success Factor ID:- 693--------
3/25/2021 3:20:51 PM---Messages--:-#####--Claim ID:- 49452: -------#####--Success Factor ID:- 693--------
3/25/2021 3:20:51 PM---Messages--:-#####--Claim ID:- 49453: -------#####--Success Factor ID:- 693--------
3/25/2021 3:20:51 PM---Messages--:-#####--Claim ID:- 49454: -------#####--Success Factor ID:- 693--------
3/25/2021 3:20:51 PM---Messages--:-#####--Claim ID:- 49455: -------#####--Success Factor ID:- 693--------
3/25/2021 3:20:51 PM---Messages--:-#####--Claim ID:- 49082: -------#####--Success Factor ID:- 1226--------
3/25/2021 3:20:51 PM---Messages--:-#####--Claim ID:- 49501: -------#####--Success Factor ID:- 1226--------
3/25/2021 3:20:51 PM---Messages--:-#####--Claim ID:- 49041: -------#####--Success Factor ID:- 1869--------
3/25/2021 3:20:52 PM---Messages--:-#####--Claim ID:- 49037: -------#####--Success Factor ID:- 1869--------
3/25/2021 3:20:52 PM---Messages--:-#####--Claim ID:- 48365: -------#####--Success Factor ID:- 1869--------
3/25/2021 3:20:52 PM---Messages--:-#####--Claim ID:- 49553: -------#####--Success Factor ID:- 1830--------
3/25/2021 3:20:52 PM---Messages--:-#####--Claim ID:- 49549: -------#####--Success Factor ID:- 1830--------
3/25/2021 3:20:52 PM---Messages--:-#####--Claim ID:- 46908: -------#####--Success Factor ID:- 498--------
3/25/2021 3:20:52 PM---Messages--:-#####--Claim ID:- 46909: -------#####--Success Factor ID:- 498--------
3/25/2021 3:20:52 PM---Messages--:-#####--Claim ID:- 49899: -------#####--Success Factor ID:- 1452--------
3/25/2021 3:20:52 PM---Messages--:-#####--Claim ID:- 49861: -------#####--Success Factor ID:- 1452--------
3/25/2021 3:20:52 PM---Messages--:-#####--Claim ID:- 49895: -------#####--Success Factor ID:- 1452--------
3/25/2021 3:20:52 PM---Messages--:-#####--Claim ID:- 49897: -------#####--Success Factor ID:- 1452--------
3/25/2021 3:20:52 PM---Messages--:-#####--Claim ID:- 49363: -------#####--Success Factor ID:- 1634--------
3/25/2021 3:20:52 PM---Messages--:-#####--Claim ID:- 49527: -------#####--Success Factor ID:- 1634--------
3/25/2021 3:20:53 PM---Messages--:-#####--Claim ID:- 49365: -------#####--Success Factor ID:- 1634--------
3/25/2021 3:20:53 PM---Messages--:-#####--Claim ID:- 48795: -------#####--Success Factor ID:- 1626--------
3/25/2021 3:20:53 PM---Messages--:-#####--Claim ID:- 48797: -------#####--Success Factor ID:- 1626--------
3/25/2021 3:20:53 PM---Messages--:-#####--Claim ID:- 49525: -------#####--Success Factor ID:- 1714--------
3/25/2021 3:20:53 PM---Messages--:-#####--Claim ID:- 49523: -------#####--Success Factor ID:- 1714--------
3/25/2021 3:20:53 PM---Messages--:-#####--Claim ID:- 47139: -------#####--Success Factor ID:- 1596--------
3/25/2021 3:20:53 PM---Messages--:-#####--Claim ID:- 46707: -------#####--Success Factor ID:- 1596--------
3/25/2021 3:20:53 PM---Messages--:-#####--Claim ID:- 47151: -------#####--Success Factor ID:- 1596--------
3/25/2021 3:20:53 PM---Messages--:-#####--Claim ID:- 47847: -------#####--Success Factor ID:- 1596--------
3/25/2021 3:20:53 PM---Messages--:-#####--Claim ID:- 49598: -------#####--Success Factor ID:- 134--------
3/25/2021 3:20:53 PM---Messages--:-#####--Claim ID:- 49596: -------#####--Success Factor ID:- 134--------
3/25/2021 3:20:54 PM---Messages--:-#####--Claim ID:- 49600: -------#####--Success Factor ID:- 134--------
3/25/2021 3:20:54 PM---Messages--:-#####--Claim ID:- 48981: -------#####--Success Factor ID:- 1655--------
3/25/2021 3:20:54 PM---Messages--:-#####--Claim ID:- 48975: -------#####--Success Factor ID:- 1655--------
3/25/2021 3:20:54 PM---Messages--:-#####--Claim ID:- 48979: -------#####--Success Factor ID:- 1655--------
3/25/2021 3:20:54 PM---Messages--:-#####--Claim ID:- 50040: -------#####--Success Factor ID:- 1351--------
3/25/2021 3:20:54 PM---Messages--:-#####--Claim ID:- 50020: -------#####--Success Factor ID:- 1351--------
3/25/2021 3:20:54 PM---Messages--:-#####--Claim ID:- 50015: -------#####--Success Factor ID:- 1351--------
3/25/2021 3:20:54 PM---Messages--:-#####--Claim ID:- 50047: -------#####--Success Factor ID:- DT149--------
3/25/2021 3:20:54 PM---Messages--:-#####--Claim ID:- 49555: -------#####--Success Factor ID:- DT149--------
3/25/2021 3:20:54 PM---Messages--:-#####--Claim ID:- 49557: -------#####--Success Factor ID:- DT149--------
3/25/2021 3:20:54 PM---Messages--:-#####--Claim ID:- 49513: -------#####--Success Factor ID:- DT149--------
3/25/2021 3:20:55 PM---Messages--:-#####--Claim ID:- 49765: -------#####--Success Factor ID:- 1810--------
3/25/2021 3:20:55 PM---Messages--:-#####--Claim ID:- 50401: -------#####--Success Factor ID:- 1375--------
3/25/2021 3:20:55 PM---Messages--:-#####--Claim ID:- 50403: -------#####--Success Factor ID:- 1489--------
3/25/2021 3:20:55 PM---Messages--:-#####--Claim ID:- 49247: -------#####--Success Factor ID:- 1442--------
3/25/2021 3:20:55 PM---Messages--:-#####--Claim ID:- 49069: -------#####--Success Factor ID:- 265--------
3/25/2021 3:20:55 PM---Messages--:-#####--Claim ID:- 47925: -------#####--Success Factor ID:- 1711--------
3/25/2021 3:20:55 PM---Messages--:-#####--Claim ID:- 48915: -------#####--Success Factor ID:- 1182--------
3/25/2021 3:20:56 PM---Messages--:-#####--Claim ID:- 48958: -------#####--Success Factor ID:- 1817--------
3/25/2021 3:20:56 PM---Messages--:-#####--Claim ID:- 49150: -------#####--Success Factor ID:- 1817--------
3/25/2021 3:20:56 PM---Messages--:-#####--Claim ID:- 49959: -------#####--Success Factor ID:- 1469--------
3/25/2021 3:20:56 PM---Messages--:-#####--Claim ID:- 48679: -------#####--Success Factor ID:- 1648--------
3/25/2021 3:20:56 PM---Messages--:-#####--Claim ID:- 49027: -------#####--Success Factor ID:- 1843--------
3/25/2021 3:20:56 PM---Messages--:-#####--Claim ID:- 48872: -------#####--Success Factor ID:- 1524--------
3/25/2021 3:20:56 PM---Messages--:-#####--Claim ID:- 49610: -------#####--Success Factor ID:- 1831--------
3/25/2021 3:20:57 PM---Messages--:-#####--Claim ID:- 49499: -------#####--Success Factor ID:- 1404--------
3/25/2021 3:20:57 PM---Messages--:-#####--Claim ID:- 49156: -------#####--Success Factor ID:- 1410--------
3/25/2021 3:20:57 PM---Messages--:-#####--Claim ID:- 49394: -------#####--Success Factor ID:- 1809--------
3/25/2021 3:20:57 PM---Messages--:-#####--Claim ID:- 48659: -------#####--Success Factor ID:- 1755--------
3/25/2021 3:20:57 PM---Messages--:-#####--Claim ID:- 49939: -------#####--Success Factor ID:- 1684--------
3/25/2021 3:20:57 PM---Messages--:-#####--Claim ID:- 48098: -------#####--Success Factor ID:- 1847--------
3/25/2021 3:20:58 PM---Messages--:-#####--Claim ID:- 50024: -------#####--Success Factor ID:- 1814--------
3/25/2021 3:20:58 PM---Messages--:-#####--Claim ID:- 49853: -------#####--Success Factor ID:- 1878--------
3/25/2021 3:20:58 PM---Messages--:-#####--Claim ID:- 49852: -------#####--Success Factor ID:- 1878--------
3/25/2021 3:20:58 PM---Messages--:-#####--Claim ID:- 49851: -------#####--Success Factor ID:- 1878--------
3/25/2021 3:20:58 PM---Messages--:-#####--Claim ID:- 49850: -------#####--Success Factor ID:- 1878--------
3/25/2021 3:20:58 PM---Messages--:-#####--Claim ID:- 49849: -------#####--Success Factor ID:- 1878--------
3/25/2021 3:20:58 PM---Messages--:-#####--Claim ID:- 49848: -------#####--Success Factor ID:- 1878--------
3/25/2021 3:20:58 PM---Messages--:-#####--Claim ID:- 49847: -------#####--Success Factor ID:- 1878--------
3/25/2021 3:20:58 PM---Messages--:-#####--Claim ID:- 49846: -------#####--Success Factor ID:- 1878--------
3/25/2021 3:20:58 PM---Messages--:-#####--Claim ID:- 49845: -------#####--Success Factor ID:- 1878--------
3/25/2021 3:20:58 PM---Messages--:-#####--Claim ID:- 49844: -------#####--Success Factor ID:- 1878--------
3/25/2021 3:20:58 PM---Messages--:-#####--Claim ID:- 49843: -------#####--Success Factor ID:- 1878--------
3/25/2021 3:20:58 PM---Messages--:-#####--Claim ID:- 49842: -------#####--Success Factor ID:- 1878--------
3/25/2021 3:20:58 PM---Messages--:-#####--Claim ID:- 49841: -------#####--Success Factor ID:- 1878--------
3/25/2021 3:20:58 PM---Messages--:-#####--Claim ID:- 49840: -------#####--Success Factor ID:- 1878--------
3/25/2021 3:20:58 PM---Messages--:-#####--Claim ID:- 49839: -------#####--Success Factor ID:- 1878--------
