6/26/2021 8:00:06 PM---Messages--:****************************: ################NEW CONNECTION###############***********************
6/26/2021 8:00:12 PM---Messages--:Connected With   : Database :- TVI_PilotCompany
6/26/2021 8:01:48 PM---Messages--:-#####--Claim ID:- 54021: -------#####--Success Factor ID:- 1503--------
6/26/2021 8:01:48 PM---Messages--:-#####--Claim ID:- 54016: -------#####--Success Factor ID:- 1503--------
6/26/2021 8:01:48 PM---Messages--:-#####--Claim ID:- 54019: -------#####--Success Factor ID:- 1503--------
6/26/2021 8:01:48 PM---Messages--:-#####--Claim ID:- 54004: -------#####--Success Factor ID:- 1510--------
6/26/2021 8:01:48 PM---Messages--:-#####--Claim ID:- 54002: -------#####--Success Factor ID:- 1510--------
6/26/2021 8:01:48 PM---Messages--:-#####--Claim ID:- 53270: -------#####--Success Factor ID:- 631--------
6/26/2021 8:01:48 PM---Messages--:-#####--Claim ID:- 53260: -------#####--Success Factor ID:- 631--------
6/26/2021 8:01:48 PM---Messages--:-#####--Claim ID:- 54476: -------#####--Success Factor ID:- 1301--------
6/26/2021 8:01:48 PM---Messages--:-#####--Claim ID:- 54477: -------#####--Success Factor ID:- 1301--------
6/26/2021 8:01:48 PM---Messages--:-#####--Claim ID:- 54409: -------#####--Success Factor ID:- 1896--------
6/26/2021 8:01:48 PM---Messages--:-#####--Claim ID:- 54451: -------#####--Success Factor ID:- 1500--------
6/26/2021 8:01:48 PM---Messages--:-#####--Claim ID:- 54462: -------#####--Success Factor ID:- 1830--------
6/26/2021 8:01:49 PM---Messages--:-#####--Claim ID:- 54189: -------#####--Success Factor ID:- 1834--------
6/26/2021 8:01:49 PM---Messages--:-#####--Claim ID:- 54544: -------#####--Success Factor ID:- 1489--------
6/26/2021 8:01:49 PM---Messages--:-#####--Claim ID:- 54280: -------#####--Success Factor ID:- 1355--------
6/26/2021 8:01:49 PM---Messages--:-#####--Claim ID:- 54500: -------#####--Success Factor ID:- 1586--------
6/26/2021 8:01:49 PM---Messages--:-#####--Claim ID:- 54370: -------#####--Success Factor ID:- 1726--------
6/26/2021 8:01:49 PM---Messages--:-#####--Claim ID:- 54054: -------#####--Success Factor ID:- 1747--------
6/26/2021 8:01:49 PM---Messages--:-#####--Claim ID:- 54074: -------#####--Success Factor ID:- 1700--------
6/26/2021 8:01:49 PM---Messages--:-#####--Claim ID:- 53972: -------#####--Success Factor ID:- 1048--------
6/26/2021 8:01:49 PM---Messages--:-#####--Claim ID:- 54146: -------#####--Success Factor ID:- 1774--------
6/26/2021 8:01:49 PM---Messages--:-#####--Claim ID:- 54095: -------#####--Success Factor ID:- 1384--------
6/26/2021 8:01:49 PM---Messages--:-#####--Claim ID:- 54056: -------#####--Success Factor ID:- 1843--------
6/26/2021 8:01:49 PM---Messages--:-#####--Claim ID:- 54254: -------#####--Success Factor ID:- 1745--------
6/26/2021 8:01:49 PM---Messages--:-#####--Claim ID:- 54104: -------#####--Success Factor ID:- 1410--------
6/26/2021 8:01:49 PM---Messages--:-#####--Claim ID:- 54306: -------#####--Success Factor ID:- 1825--------
6/26/2021 8:01:49 PM---Messages--:-#####--Claim ID:- 54041: -------#####--Success Factor ID:- 1406--------
6/26/2021 8:01:49 PM---Messages--:-#####--Claim ID:- 54039: -------#####--Success Factor ID:- 1226--------
6/26/2021 8:01:49 PM---Messages--:-#####--Claim ID:- 54037: -------#####--Success Factor ID:- 1404--------
6/26/2021 8:01:49 PM---Messages--:-#####--Claim ID:- 54266: -------#####--Success Factor ID:- 1442--------
6/26/2021 8:01:50 PM---Messages--:-#####--Claim ID:- 54187: -------#####--Success Factor ID:- 1326--------
6/26/2021 8:01:50 PM---Messages--:-#####--Claim ID:- 54185: -------#####--Success Factor ID:- 1326--------
6/26/2021 8:01:50 PM---Messages--:-#####--Claim ID:- 54227: -------#####--Success Factor ID:- 1324--------
6/26/2021 8:01:50 PM---Messages--:-#####--Claim ID:- 54183: -------#####--Success Factor ID:- 1634--------
6/26/2021 8:01:50 PM---Messages--:-#####--Claim ID:- 54124: -------#####--Success Factor ID:- 521--------
6/26/2021 8:01:50 PM---Messages--:-#####--Claim ID:- 54223: -------#####--Success Factor ID:- 976--------
6/26/2021 8:01:50 PM---Messages--:-#####--Claim ID:- 54272: -------#####--Success Factor ID:- 766--------
6/26/2021 8:01:50 PM---Messages--:-#####--Claim ID:- 54171: -------#####--Success Factor ID:- 1688--------
6/26/2021 8:01:50 PM---Messages--:-#####--Claim ID:- 54066: -------#####--Success Factor ID:- 1696--------
6/26/2021 8:01:50 PM---Messages--:-#####--Claim ID:- 54045: -------#####--Success Factor ID:- 1687--------
6/26/2021 8:01:50 PM---Messages--:-#####--Claim ID:- 54279: -------#####--Success Factor ID:- 1605--------
6/26/2021 8:01:50 PM---Messages--:-#####--Claim ID:- 54453: -------#####--Success Factor ID:- 1228--------
6/26/2021 8:01:50 PM---Messages--:-#####--Claim ID:- 54167: -------#####--Success Factor ID:- 1828--------
6/26/2021 8:01:50 PM---Messages--:-#####--Claim ID:- 54159: -------#####--Success Factor ID:- 1412--------
6/26/2021 8:01:50 PM---Messages--:-#####--Claim ID:- 54161: -------#####--Success Factor ID:- 1412--------
6/26/2021 8:01:50 PM---Messages--:-#####--Claim ID:- 54260: -------#####--Success Factor ID:- 1809--------
6/26/2021 8:01:50 PM---Messages--:-#####--Claim ID:- 53956: -------#####--Success Factor ID:- 1705--------
6/26/2021 8:01:51 PM---Messages--:-#####--Claim ID:- 54079: -------#####--Success Factor ID:- 466--------
6/26/2021 8:01:51 PM---Messages--:-#####--Claim ID:- 54386: -------#####--Success Factor ID:- 1566--------
6/26/2021 8:01:51 PM---Messages--:-#####--Claim ID:- 54093: -------#####--Success Factor ID:- 134--------
6/26/2021 8:01:51 PM---Messages--:-#####--Claim ID:- 54302: -------#####--Success Factor ID:- 1502--------
6/26/2021 8:01:51 PM---Messages--:-#####--Claim ID:- 54033: -------#####--Success Factor ID:- 1229--------
6/26/2021 8:01:51 PM---Messages--:-#####--Claim ID:- 54165: -------#####--Success Factor ID:- 1374--------
6/26/2021 8:01:51 PM---Messages--:-#####--Claim ID:- 54406: -------#####--Success Factor ID:- 216--------
6/26/2021 8:01:51 PM---Messages--:-#####--Claim ID:- 54404: -------#####--Success Factor ID:- 216--------
6/26/2021 8:01:51 PM---Messages--:-#####--Claim ID:- 53968: -------#####--Success Factor ID:- 1506--------
6/26/2021 8:01:51 PM---Messages--:-#####--Claim ID:- 54304: -------#####--Success Factor ID:- 1227--------
6/26/2021 8:01:51 PM---Messages--:-#####--Claim ID:- 53975: -------#####--Success Factor ID:- 1755--------
6/26/2021 8:01:51 PM---Messages--:-#####--Claim ID:- 54031: -------#####--Success Factor ID:- 1240--------
6/26/2021 8:01:51 PM---Messages--:-#####--Claim ID:- 54215: -------#####--Success Factor ID:- 1722--------
6/26/2021 8:01:52 PM---Messages--:Adding Success Factor: -------
6/26/2021 8:02:48 PM---Messages--:ExecuteDataSet: Incorrect syntax near 's'.
6/26/2021 8:02:48 PM---Messages--:Success Factor is added successfully: -------------------
6/26/2021 8:14:37 PM---Messages--:****************************: ################NEW CONNECTION###############***********************
6/26/2021 8:14:37 PM---Messages--:Connected With   : Database :- TVI_PilotCompany
6/26/2021 8:14:48 PM---Messages--:-#####--Claim ID:- 53906: -------#####--Success Factor ID:- 884--------
6/26/2021 8:14:48 PM---Messages--:-#####--Claim ID:- 53904: -------#####--Success Factor ID:- 884--------
6/26/2021 8:14:48 PM---Messages--:-#####--Claim ID:- 54573: -------#####--Success Factor ID:- 1832--------
6/26/2021 8:14:48 PM---Messages--:-#####--Claim ID:- 54548: -------#####--Success Factor ID:- 460--------
6/26/2021 8:14:48 PM---Messages--:-#####--Claim ID:- 54550: -------#####--Success Factor ID:- 460--------
6/26/2021 8:14:48 PM---Messages--:-#####--Claim ID:- 54411: -------#####--Success Factor ID:- 1827--------
6/26/2021 8:14:48 PM---Messages--:-#####--Claim ID:- 54398: -------#####--Success Factor ID:- 1588--------
6/26/2021 8:14:48 PM---Messages--:-#####--Claim ID:- 54392: -------#####--Success Factor ID:- 1588--------
6/26/2021 8:14:48 PM---Messages--:-#####--Claim ID:- 54394: -------#####--Success Factor ID:- 1588--------
6/26/2021 8:14:48 PM---Messages--:-#####--Claim ID:- 54396: -------#####--Success Factor ID:- 1588--------
6/26/2021 8:14:48 PM---Messages--:-#####--Claim ID:- 54366: -------#####--Success Factor ID:- 1453--------
6/26/2021 8:14:48 PM---Messages--:-#####--Claim ID:- 54356: -------#####--Success Factor ID:- 1895--------
6/26/2021 8:14:48 PM---Messages--:-#####--Claim ID:- 54355: -------#####--Success Factor ID:- 1895--------
6/26/2021 8:14:48 PM---Messages--:-#####--Claim ID:- 54345: -------#####--Success Factor ID:- 1895--------
6/26/2021 8:14:48 PM---Messages--:-#####--Claim ID:- 54346: -------#####--Success Factor ID:- 1895--------
6/26/2021 8:14:48 PM---Messages--:-#####--Claim ID:- 54347: -------#####--Success Factor ID:- 1895--------
6/26/2021 8:14:48 PM---Messages--:-#####--Claim ID:- 54348: -------#####--Success Factor ID:- 1895--------
6/26/2021 8:14:48 PM---Messages--:-#####--Claim ID:- 54349: -------#####--Success Factor ID:- 1895--------
6/26/2021 8:14:49 PM---Messages--:-#####--Claim ID:- 54350: -------#####--Success Factor ID:- 1895--------
6/26/2021 8:14:49 PM---Messages--:-#####--Claim ID:- 54325: -------#####--Success Factor ID:- 1895--------
6/26/2021 8:14:49 PM---Messages--:-#####--Claim ID:- 54326: -------#####--Success Factor ID:- 1895--------
6/26/2021 8:14:49 PM---Messages--:-#####--Claim ID:- 54320: -------#####--Success Factor ID:- 1895--------
6/26/2021 8:14:49 PM---Messages--:-#####--Claim ID:- 54322: -------#####--Success Factor ID:- 1895--------
6/26/2021 8:14:49 PM---Messages--:-#####--Claim ID:- 54321: -------#####--Success Factor ID:- 1895--------
6/26/2021 8:14:49 PM---Messages--:-#####--Claim ID:- 54317: -------#####--Success Factor ID:- 1895--------
6/26/2021 8:14:49 PM---Messages--:-#####--Claim ID:- 54318: -------#####--Success Factor ID:- 1895--------
6/26/2021 8:14:49 PM---Messages--:-#####--Claim ID:- 54319: -------#####--Success Factor ID:- 1895--------
6/26/2021 8:14:49 PM---Messages--:-#####--Claim ID:- 54358: -------#####--Success Factor ID:- 1895--------
6/26/2021 8:14:49 PM---Messages--:-#####--Claim ID:- 54364: -------#####--Success Factor ID:- 1895--------
6/26/2021 8:14:49 PM---Messages--:-#####--Claim ID:- 54352: -------#####--Success Factor ID:- 1714--------
6/26/2021 8:14:49 PM---Messages--:-#####--Claim ID:- 54142: -------#####--Success Factor ID:- 1714--------
6/26/2021 8:14:49 PM---Messages--:-#####--Claim ID:- 54290: -------#####--Success Factor ID:- 1893--------
6/26/2021 8:14:49 PM---Messages--:-#####--Claim ID:- 54288: -------#####--Success Factor ID:- 1893--------
6/26/2021 8:14:49 PM---Messages--:-#####--Claim ID:- 54284: -------#####--Success Factor ID:- 1893--------
6/26/2021 8:14:49 PM---Messages--:-#####--Claim ID:- 54085: -------#####--Success Factor ID:- 1823--------
6/26/2021 8:14:49 PM---Messages--:-#####--Claim ID:- 54083: -------#####--Success Factor ID:- 1823--------
6/26/2021 8:14:49 PM---Messages--:-#####--Claim ID:- 54064: -------#####--Success Factor ID:- 1626--------
6/26/2021 8:14:49 PM---Messages--:-#####--Claim ID:- 54062: -------#####--Success Factor ID:- 1626--------
6/26/2021 8:14:49 PM---Messages--:-#####--Claim ID:- 54060: -------#####--Success Factor ID:- 1810--------
6/26/2021 8:14:49 PM---Messages--:-#####--Claim ID:- 54058: -------#####--Success Factor ID:- 1810--------
6/26/2021 8:14:49 PM---Messages--:-#####--Claim ID:- 54023: -------#####--Success Factor ID:- 1503--------
6/26/2021 8:14:49 PM---Messages--:-#####--Claim ID:- 54021: -------#####--Success Factor ID:- 1503--------
6/26/2021 8:14:49 PM---Messages--:-#####--Claim ID:- 54016: -------#####--Success Factor ID:- 1503--------
6/26/2021 8:14:50 PM---Messages--:-#####--Claim ID:- 54019: -------#####--Success Factor ID:- 1503--------
6/26/2021 8:14:50 PM---Messages--:-#####--Claim ID:- 54004: -------#####--Success Factor ID:- 1510--------
6/26/2021 8:14:50 PM---Messages--:-#####--Claim ID:- 54002: -------#####--Success Factor ID:- 1510--------
6/26/2021 8:14:50 PM---Messages--:-#####--Claim ID:- 53270: -------#####--Success Factor ID:- 631--------
6/26/2021 8:14:50 PM---Messages--:-#####--Claim ID:- 53260: -------#####--Success Factor ID:- 631--------
6/26/2021 8:14:50 PM---Messages--:-#####--Claim ID:- 54476: -------#####--Success Factor ID:- 1301--------
6/26/2021 8:14:50 PM---Messages--:-#####--Claim ID:- 54477: -------#####--Success Factor ID:- 1301--------
6/26/2021 8:14:50 PM---Messages--:-#####--Claim ID:- 54409: -------#####--Success Factor ID:- 1896--------
6/26/2021 8:14:50 PM---Messages--:-#####--Claim ID:- 54451: -------#####--Success Factor ID:- 1500--------
6/26/2021 8:14:50 PM---Messages--:-#####--Claim ID:- 54462: -------#####--Success Factor ID:- 1830--------
6/26/2021 8:14:50 PM---Messages--:-#####--Claim ID:- 54189: -------#####--Success Factor ID:- 1834--------
6/26/2021 8:14:50 PM---Messages--:-#####--Claim ID:- 54544: -------#####--Success Factor ID:- 1489--------
6/26/2021 8:14:50 PM---Messages--:-#####--Claim ID:- 54280: -------#####--Success Factor ID:- 1355--------
6/26/2021 8:14:50 PM---Messages--:-#####--Claim ID:- 54500: -------#####--Success Factor ID:- 1586--------
6/26/2021 8:14:50 PM---Messages--:-#####--Claim ID:- 54370: -------#####--Success Factor ID:- 1726--------
6/26/2021 8:14:51 PM---Messages--:-#####--Claim ID:- 54054: -------#####--Success Factor ID:- 1747--------
6/26/2021 8:14:51 PM---Messages--:-#####--Claim ID:- 54074: -------#####--Success Factor ID:- 1700--------
6/26/2021 8:14:51 PM---Messages--:-#####--Claim ID:- 53972: -------#####--Success Factor ID:- 1048--------
6/26/2021 8:14:51 PM---Messages--:-#####--Claim ID:- 54146: -------#####--Success Factor ID:- 1774--------
6/26/2021 8:14:51 PM---Messages--:-#####--Claim ID:- 54095: -------#####--Success Factor ID:- 1384--------
6/26/2021 8:14:51 PM---Messages--:-#####--Claim ID:- 54056: -------#####--Success Factor ID:- 1843--------
6/26/2021 8:14:51 PM---Messages--:-#####--Claim ID:- 54254: -------#####--Success Factor ID:- 1745--------
6/26/2021 8:14:51 PM---Messages--:-#####--Claim ID:- 54104: -------#####--Success Factor ID:- 1410--------
6/26/2021 8:14:51 PM---Messages--:-#####--Claim ID:- 54306: -------#####--Success Factor ID:- 1825--------
6/26/2021 8:14:51 PM---Messages--:-#####--Claim ID:- 54041: -------#####--Success Factor ID:- 1406--------
6/26/2021 8:14:51 PM---Messages--:-#####--Claim ID:- 54039: -------#####--Success Factor ID:- 1226--------
6/26/2021 8:14:51 PM---Messages--:-#####--Claim ID:- 54037: -------#####--Success Factor ID:- 1404--------
6/26/2021 8:14:51 PM---Messages--:-#####--Claim ID:- 54266: -------#####--Success Factor ID:- 1442--------
6/26/2021 8:14:52 PM---Messages--:-#####--Claim ID:- 54187: -------#####--Success Factor ID:- 1326--------
6/26/2021 8:14:52 PM---Messages--:-#####--Claim ID:- 54185: -------#####--Success Factor ID:- 1326--------
6/26/2021 8:14:52 PM---Messages--:-#####--Claim ID:- 54227: -------#####--Success Factor ID:- 1324--------
6/26/2021 8:14:52 PM---Messages--:-#####--Claim ID:- 54183: -------#####--Success Factor ID:- 1634--------
6/26/2021 8:14:52 PM---Messages--:-#####--Claim ID:- 54124: -------#####--Success Factor ID:- 521--------
6/26/2021 8:14:52 PM---Messages--:-#####--Claim ID:- 54223: -------#####--Success Factor ID:- 976--------
6/26/2021 8:14:52 PM---Messages--:-#####--Claim ID:- 54272: -------#####--Success Factor ID:- 766--------
6/26/2021 8:14:52 PM---Messages--:-#####--Claim ID:- 54171: -------#####--Success Factor ID:- 1688--------
6/26/2021 8:14:52 PM---Messages--:-#####--Claim ID:- 54066: -------#####--Success Factor ID:- 1696--------
6/26/2021 8:14:52 PM---Messages--:-#####--Claim ID:- 54045: -------#####--Success Factor ID:- 1687--------
6/26/2021 8:14:52 PM---Messages--:-#####--Claim ID:- 54279: -------#####--Success Factor ID:- 1605--------
6/26/2021 8:14:52 PM---Messages--:-#####--Claim ID:- 54453: -------#####--Success Factor ID:- 1228--------
6/26/2021 8:14:52 PM---Messages--:-#####--Claim ID:- 54167: -------#####--Success Factor ID:- 1828--------
6/26/2021 8:14:53 PM---Messages--:-#####--Claim ID:- 54159: -------#####--Success Factor ID:- 1412--------
6/26/2021 8:14:53 PM---Messages--:-#####--Claim ID:- 54161: -------#####--Success Factor ID:- 1412--------
6/26/2021 8:14:53 PM---Messages--:-#####--Claim ID:- 54260: -------#####--Success Factor ID:- 1809--------
6/26/2021 8:14:53 PM---Messages--:-#####--Claim ID:- 53956: -------#####--Success Factor ID:- 1705--------
6/26/2021 8:14:53 PM---Messages--:-#####--Claim ID:- 54079: -------#####--Success Factor ID:- 466--------
6/26/2021 8:14:53 PM---Messages--:-#####--Claim ID:- 54386: -------#####--Success Factor ID:- 1566--------
6/26/2021 8:14:53 PM---Messages--:-#####--Claim ID:- 54093: -------#####--Success Factor ID:- 134--------
6/26/2021 8:14:53 PM---Messages--:-#####--Claim ID:- 54302: -------#####--Success Factor ID:- 1502--------
6/26/2021 8:14:53 PM---Messages--:-#####--Claim ID:- 54033: -------#####--Success Factor ID:- 1229--------
6/26/2021 8:14:53 PM---Messages--:-#####--Claim ID:- 54165: -------#####--Success Factor ID:- 1374--------
6/26/2021 8:14:53 PM---Messages--:-#####--Claim ID:- 54406: -------#####--Success Factor ID:- 216--------
6/26/2021 8:14:53 PM---Messages--:-#####--Claim ID:- 54404: -------#####--Success Factor ID:- 216--------
6/26/2021 8:14:53 PM---Messages--:-#####--Claim ID:- 53968: -------#####--Success Factor ID:- 1506--------
6/26/2021 8:14:53 PM---Messages--:-#####--Claim ID:- 54304: -------#####--Success Factor ID:- 1227--------
6/26/2021 8:14:54 PM---Messages--:-#####--Claim ID:- 53975: -------#####--Success Factor ID:- 1755--------
6/26/2021 8:14:54 PM---Messages--:-#####--Claim ID:- 54031: -------#####--Success Factor ID:- 1240--------
6/26/2021 8:14:54 PM---Messages--:-#####--Claim ID:- 54215: -------#####--Success Factor ID:- 1722--------
6/26/2021 8:14:54 PM---Messages--:Adding Success Factor: -------
6/26/2021 8:15:11 PM---Messages--:Success Factor is added successfully: -------------------
