2/16/2021 3:12:25 PM---Messages--:****************************: ################NEW CONNECTION###############***********************
2/16/2021 3:12:25 PM---Messages--:Connected With   : Database :- TVI_PilotCompany
2/16/2021 3:12:34 PM---Messages--:Main: Column 'Benefit Employee Claim ID-TAD' does not belong to table .
2/16/2021 3:13:36 PM---Messages--:****************************: ################NEW CONNECTION###############***********************
2/16/2021 3:13:36 PM---Messages--:Connected With   : Database :- TVI_PilotCompany
2/16/2021 3:14:02 PM---Messages--:Main: Column 'Benefit Employee Claim ID-TAD' does not belong to table .
2/16/2021 3:14:41 PM---Messages--:****************************: ################NEW CONNECTION###############***********************
2/16/2021 3:14:41 PM---Messages--:Connected With   : Database :- TVI_PilotCompany
2/16/2021 3:15:47 PM---Messages--:****************************: ################NEW CONNECTION###############***********************
2/16/2021 3:15:47 PM---Messages--:Connected With   : Database :- TVI_PilotCompany
2/16/2021 3:16:15 PM---Messages--:-#####--Claim ID:- 45112: -------#####--Success Factor ID:- 1586--------
2/16/2021 3:16:15 PM---Messages--:-#####--Claim ID:- 45093: -------#####--Success Factor ID:- 1406--------
2/16/2021 3:16:15 PM---Messages--:-#####--Claim ID:- 45075: -------#####--Success Factor ID:- 1739--------
2/16/2021 3:16:15 PM---Messages--:-#####--Claim ID:- 45076: -------#####--Success Factor ID:- 1739--------
2/16/2021 3:16:15 PM---Messages--:-#####--Claim ID:- 45074: -------#####--Success Factor ID:- 1739--------
2/16/2021 3:16:15 PM---Messages--:-#####--Claim ID:- 45070: -------#####--Success Factor ID:- 1459--------
2/16/2021 3:16:15 PM---Messages--:-#####--Claim ID:- 45069: -------#####--Success Factor ID:- 1459--------
2/16/2021 3:16:15 PM---Messages--:-#####--Claim ID:- 45059: -------#####--Success Factor ID:- 1857--------
2/16/2021 3:16:15 PM---Messages--:-#####--Claim ID:- 45060: -------#####--Success Factor ID:- 1857--------
2/16/2021 3:16:15 PM---Messages--:-#####--Claim ID:- 45038: -------#####--Success Factor ID:- 1714--------
2/16/2021 3:16:16 PM---Messages--:-#####--Claim ID:- 45015: -------#####--Success Factor ID:- 1634--------
2/16/2021 3:16:16 PM---Messages--:-#####--Claim ID:- 45012: -------#####--Success Factor ID:- 1634--------
2/16/2021 3:16:16 PM---Messages--:-#####--Claim ID:- 44993: -------#####--Success Factor ID:- 1779--------
2/16/2021 3:16:16 PM---Messages--:-#####--Claim ID:- 44994: -------#####--Success Factor ID:- 1779--------
2/16/2021 3:16:16 PM---Messages--:-#####--Claim ID:- 44992: -------#####--Success Factor ID:- 1779--------
2/16/2021 3:16:16 PM---Messages--:-#####--Claim ID:- 44991: -------#####--Success Factor ID:- 1779--------
2/16/2021 3:16:16 PM---Messages--:-#####--Claim ID:- 44990: -------#####--Success Factor ID:- 1779--------
2/16/2021 3:16:16 PM---Messages--:-#####--Claim ID:- 44989: -------#####--Success Factor ID:- 1779--------
2/16/2021 3:16:16 PM---Messages--:-#####--Claim ID:- 44988: -------#####--Success Factor ID:- 1779--------
2/16/2021 3:16:16 PM---Messages--:-#####--Claim ID:- 44976: -------#####--Success Factor ID:- 1790--------
2/16/2021 3:16:16 PM---Messages--:-#####--Claim ID:- 44830: -------#####--Success Factor ID:- 1790--------
2/16/2021 3:16:16 PM---Messages--:-#####--Claim ID:- 44969: -------#####--Success Factor ID:- 884--------
2/16/2021 3:16:16 PM---Messages--:-#####--Claim ID:- 44970: -------#####--Success Factor ID:- 884--------
2/16/2021 3:16:16 PM---Messages--:-#####--Claim ID:- 44943: -------#####--Success Factor ID:- 498--------
2/16/2021 3:16:16 PM---Messages--:-#####--Claim ID:- 44932: -------#####--Success Factor ID:- 1847--------
2/16/2021 3:16:16 PM---Messages--:-#####--Claim ID:- 44937: -------#####--Success Factor ID:- 1847--------
2/16/2021 3:16:16 PM---Messages--:-#####--Claim ID:- 44930: -------#####--Success Factor ID:- 1847--------
2/16/2021 3:16:16 PM---Messages--:-#####--Claim ID:- 44934: -------#####--Success Factor ID:- 1847--------
2/16/2021 3:16:17 PM---Messages--:-#####--Claim ID:- 44933: -------#####--Success Factor ID:- 1847--------
2/16/2021 3:16:17 PM---Messages--:-#####--Claim ID:- 44938: -------#####--Success Factor ID:- 1847--------
2/16/2021 3:16:17 PM---Messages--:-#####--Claim ID:- 44936: -------#####--Success Factor ID:- 1847--------
2/16/2021 3:16:17 PM---Messages--:-#####--Claim ID:- 44931: -------#####--Success Factor ID:- 1847--------
2/16/2021 3:16:17 PM---Messages--:-#####--Claim ID:- 44939: -------#####--Success Factor ID:- 1847--------
2/16/2021 3:16:17 PM---Messages--:-#####--Claim ID:- 44935: -------#####--Success Factor ID:- 1847--------
2/16/2021 3:16:17 PM---Messages--:-#####--Claim ID:- 44906: -------#####--Success Factor ID:- 1847--------
2/16/2021 3:16:17 PM---Messages--:-#####--Claim ID:- 44903: -------#####--Success Factor ID:- 1847--------
2/16/2021 3:16:17 PM---Messages--:-#####--Claim ID:- 44904: -------#####--Success Factor ID:- 1847--------
2/16/2021 3:16:17 PM---Messages--:-#####--Claim ID:- 44905: -------#####--Success Factor ID:- 1847--------
2/16/2021 3:16:17 PM---Messages--:-#####--Claim ID:- 44810: -------#####--Success Factor ID:- 1735--------
2/16/2021 3:16:17 PM---Messages--:-#####--Claim ID:- 44805: -------#####--Success Factor ID:- 1735--------
2/16/2021 3:16:17 PM---Messages--:-#####--Claim ID:- 43792: -------#####--Success Factor ID:- 1593--------
2/16/2021 3:16:17 PM---Messages--:-#####--Claim ID:- 44754: -------#####--Success Factor ID:- 1593--------
2/16/2021 3:16:17 PM---Messages--:-#####--Claim ID:- 44769: -------#####--Success Factor ID:- 1153--------
2/16/2021 3:16:17 PM---Messages--:-#####--Claim ID:- 44766: -------#####--Success Factor ID:- 1153--------
2/16/2021 3:16:17 PM---Messages--:-#####--Claim ID:- 43166: -------#####--Success Factor ID:- 1484--------
2/16/2021 3:16:17 PM---Messages--:-#####--Claim ID:- 44389: -------#####--Success Factor ID:- 1588--------
2/16/2021 3:16:18 PM---Messages--:-#####--Claim ID:- 44717: -------#####--Success Factor ID:- 1574--------
2/16/2021 3:16:18 PM---Messages--:-#####--Claim ID:- 44702: -------#####--Success Factor ID:- 1793--------
2/16/2021 3:16:18 PM---Messages--:-#####--Claim ID:- 44527: -------#####--Success Factor ID:- 1793--------
2/16/2021 3:16:18 PM---Messages--:-#####--Claim ID:- 44694: -------#####--Success Factor ID:- 1796--------
2/16/2021 3:16:18 PM---Messages--:-#####--Claim ID:- 44692: -------#####--Success Factor ID:- 1796--------
2/16/2021 3:16:18 PM---Messages--:-#####--Claim ID:- 44690: -------#####--Success Factor ID:- 1796--------
2/16/2021 3:16:18 PM---Messages--:-#####--Claim ID:- 44688: -------#####--Success Factor ID:- 1796--------
2/16/2021 3:16:18 PM---Messages--:-#####--Claim ID:- 44572: -------#####--Success Factor ID:- 466--------
2/16/2021 3:16:18 PM---Messages--:-#####--Claim ID:- 44568: -------#####--Success Factor ID:- 1503--------
2/16/2021 3:16:18 PM---Messages--:-#####--Claim ID:- 44473: -------#####--Success Factor ID:- 1827--------
2/16/2021 3:16:18 PM---Messages--:-#####--Claim ID:- 44471: -------#####--Success Factor ID:- 1827--------
2/16/2021 3:16:18 PM---Messages--:-#####--Claim ID:- 44467: -------#####--Success Factor ID:- 1827--------
2/16/2021 3:16:18 PM---Messages--:-#####--Claim ID:- 44342: -------#####--Success Factor ID:- 1728--------
2/16/2021 3:16:19 PM---Messages--:Adding Success Factor: -------
2/16/2021 3:16:19 PM---Messages--:Success Factor is added successfully: -------------------
2/16/2021 3:17:57 PM---Messages--:****************************: ################NEW CONNECTION###############***********************
2/16/2021 3:17:57 PM---Messages--:Connected With   : Database :- TVI_PilotCompany
